dhiscodeset_id,code_set_nm,lamis_id,dhis_id,description
1762,FACILITY,1777,XqThjp2PjI9,cr Fame Clinic
1763,FACILITY,1778,yRfFK3lwab0,cr Idomi Primary Health Centre
1764,FACILITY,1779,U2pY2bzRm5U,cr Ijiman Health Post (Yakurr)
1765,FACILITY,1780,VjUCMPCqnE5,cr Ijiman Primary Health Centre
1766,FACILITY,1781,oLAk6MFZldr,cr Ikpakapit Health Post
1767,FACILITY,1783,tY8dFdYbgKt,cr Inyima Primary Health Centre
1768,FACILITY,1784,Kge54XhrEmD,cr Ketabebe Health Post
1769,FACILITY,1785,kBRx0opmoSy,cr Mkpani Primary Health Centre
1770,FACILITY,1786,KpwSVR7tZAN,cr Nko Primary Health Centre
1771,FACILITY,1787,WJ61cjgFxs2,cr Ntan Primary Health Centre
1772,FACILITY,1788,T06pxsJMsjf,cr Ntankpo Primary Health Centre
1773,FACILITY,1789,qpVDv6eFEUB,cr Okom Health Post
1774,FACILITY,1790,SbYsfry6urB,cr Okomasi Primary Health Centre
1775,FACILITY,1791,iKU5XXkTetp,cr Ubi Medical Consult
1776,FACILITY,1792,EWSOGOWdQUN,cr Ugep General Hospital
1777,FACILITY,1793,zMpecyaLRcH,cr Ugep Primary Health Centre
1778,FACILITY,1794,ZNsIbRCx56S,cr Usene Health Post
1779,FACILITY,1796,xML03wS0zZy,cr Adeni Health Post
1780,FACILITY,1797,OypUYvEO6gn,cr Akreha Health Post
1781,FACILITY,1798,HMC0kZGV7qC,cr Allu Health Centre
1782,FACILITY,1799,Ny4HS7CHBDm,cr Anyugbe Igede Primary Health Centre
1783,FACILITY,1800,txls2hFYL7N,cr Daughters of Mary Sons of Joseph Foundation
1784,FACILITY,1801,RG3HrrE5aKY,cr Echumofana Primary Health Centre
1785,FACILITY,1802,TmD5SqcLKXw,cr Ekprinyi Health Post
1786,FACILITY,1803,vVj79fX0Bfk,cr Gabu Primary Health Centre
1787,FACILITY,1804,qFINwYIV4v1,cr Health Post Okpodo
1788,FACILITY,1805,BfXk6TSClti,cr Igbekurikor Health Post
1789,FACILITY,1806,aFwquL4TRKN,cr Ijama Health Post
1790,FACILITY,1807,J4H7IfHgQH2,cr Ijiegu Health Centre
1791,FACILITY,1808,r8pACaH5YSY,cr Ijiegu Yache Health Post
1792,FACILITY,1810,QbCcT64UmAl,cr Ijiraga Health Post
1793,FACILITY,1812,LV5LUlJSC2c,cr Ipuole Ebo Health Centre
1794,FACILITY,1813,epBseViQUaR,cr Itate Health Post
1795,FACILITY,1815,QQWEGK6ZFXy,cr Ntrigon Health Centre
1796,FACILITY,1816,hB6ZhdZ5VWC,cr Obat Ogoromm Health Centre
1797,FACILITY,1817,LLZFTFaXz4F,cr Okpoma General Hospital
1798,FACILITY,1819,r0ZhaF4O5rA,cr Ooh Primary Health Centre
1799,FACILITY,1820,sjy8KBlMqRV,cr Uchu Health Post
1800,FACILITY,1821,DgZmU3fPFYN,cr Ugaga Health Centre
1801,FACILITY,1822,AGTReeKVKK0,cr Wanekpe Health Centre
1802,FACILITY,1824,Xk6zEhxR15c,cr Wanikade Primary Health Centre
1803,FACILITY,1825,obtyfF7PQGB,cr Wanogana Health Centre
1804,FACILITY,1826,I3daxm0lABP,cr Wanokom Health Centre
1805,FACILITY,1827,eVSVzRu1E9H,cr Woda Health Post
1806,FACILITY,1828,y1wKJ9GR9yj,cr Woleche Utukpo Health Post
1807,FACILITY,1829,AOFhZJVW791,cr Women Development Health Centre
1808,FACILITY,1830,bKj9JLVgWHR,cr Wonye Primary Health Centre
1809,FACILITY,1831,xUcZxsptEtL,cr Yala Lutheran Hospital
1810,FACILITY,1832,V0AxaSUvozm,ed Dangbala Primary Health Centre
1811,FACILITY,1833,JZ1WHW9gdT4,ed Enwan Primary Health Centre
1812,FACILITY,1834,bKK3eyonrzm,ed Ibillo General Hospital
1813,FACILITY,1835,EETghW6VIuW,ed Ibillo Primary Health Centre
1814,FACILITY,1836,H1DTVAUa8iA,ed Igarra General Hospital
1815,FACILITY,1837,P1ksP1rVwgF,ed Igarra Primary Health Centre
1816,FACILITY,1838,YeF7qxxuMHQ,ed Imoga Primary Health Centre
1817,FACILITY,1839,LY5Vrld4x1O,ed Lampese Primary Health Centre
1818,FACILITY,1840,y300tKu1kXz,ed Ososo (Yola) Primary Health Centre
1819,FACILITY,1841,qR6431WmbwQ,ed Sasaro Primary Health Centre
1820,FACILITY,1842,UNY3Y1gkOW6,ed Evubtubu Primary Health Centre
1821,FACILITY,1843,MkSkgdD3bpQ,ed University of Benin Teaching Hospital (UBTH)
1822,FACILITY,1844,vGqm0IoofCR,ed Atuagbo Primary Health Centre
1823,FACILITY,1845,BpMhGxn0CZY,ed Eidenu Primary Health Centre
1824,FACILITY,1846,HfGTvGSP88B,ed Ewu Primary Health Centre
1825,FACILITY,1847,lhqDhORkLuu,ed Ibore Primary Health Centre
1826,FACILITY,1848,vJxZhWqUGps,ed Irrua Primary Health Centre
1827,FACILITY,1849,BYz8R4BNBQz,ed Irrua Specialist Hospital
1828,FACILITY,1850,UQJNEkmEIbf,ed Ugbegun Primary Health Centre
1829,FACILITY,1851,CAKl8udOnzs,ed Arue Primary Health Centre
1830,FACILITY,1852,mLIMzoFKzXW,ed Efandion Primary Health Care
1831,FACILITY,1853,s6ZubAmuh0e,ed Egbele Primary Health Centre
1832,FACILITY,1854,idngQ15rprh,ed Ewoyi Primary Health Centre
1833,FACILITY,1855,BtOAEkWrcey,ed Obeidu Primary Health Centre
1834,FACILITY,1856,UC9URKksv5Y,ed Obiyon Primary Health Centre
1835,FACILITY,1858,VbkMwEAVRGY,ed Uromi Central Hospital
1836,FACILITY,1859,XI5Un8QBR3h,ed Ubiaja General Hospital
1837,FACILITY,1860,sfOdqwv2AMf,ed Ewohimi Primary Health Centre
1838,FACILITY,1861,pLgu3UWaBwR,ed Ubiaja Primary Health Centre
1839,FACILITY,1862,hN35DARu7qT,ed Ekpoma General Hospital
1840,FACILITY,1863,PpgvcVFQVbf,ed Iruekpen General Hospital
1841,FACILITY,1864,JVhUdmZ4w0d,ed Anegbette Primary Health Centre
1842,FACILITY,1865,J30g5VBbqOj,ed Azukhala Primary Health Centre
1843,FACILITY,1866,ChU2x95vK8k,ed Fugar Primary Health Centre
1844,FACILITY,1867,CFcuidsIwar,ed Ogbona Primary Health Centre
1845,FACILITY,1868,QagLMEW4As5,ed Osomegbe Primary Health Centre
1846,FACILITY,1869,nZMoVo5Jrl2,ed Udaba Primary Health Centre
1847,FACILITY,1870,YsaRuMdps1Q,ed Ugbekpe Primary Health Centre
1848,FACILITY,1871,IpXPIb9CdgC,ed Agenebode General Hospital
1849,FACILITY,1872,vmvAUj4HP3f,ed Imiebga Primary Health Centre
1850,FACILITY,1874,XZ3BDI12Z9o,ed Agbede General Hospital
1851,FACILITY,1875,kVlATkFKdj1,ed Auchi Central Hospital
1852,FACILITY,1877,eOZFJO1jOGd,ed Teens and Youths
1853,FACILITY,1878,VNK6IpiECjZ,ed Ebelle Primary Health Centre
1854,FACILITY,1879,FF3A8GCTj9Y,ed Igueben General Hospital
1855,FACILITY,1880,UUST3HdwcGk,ed Igueben Primary Health Centre
1856,FACILITY,1881,qqZ7mDaYTJT,ed Department of Health Service Providers
1857,FACILITY,1882,KL4eZHlvpBY,ed Ekae Primary Health Centre
1858,FACILITY,1883,MNBImd6sVjv,ed Emwinyomwan Primary Health Centre
1859,FACILITY,1884,jYmBT7bL8Iq,ed Evbuodia Primary Health Centre
1860,FACILITY,1885,s2C4OwhJsys,ed Faith Mediplex
1861,FACILITY,1886,PRrgVfCmnrM,ed Ikpema Primary Health Centre
1862,FACILITY,1887,RbiRMLwNO97,ed Lift Above Poverty Organisation (LAPO)
1863,FACILITY,1888,MvddaNxDBxk,ed New Benin Primary Health Centre
1864,FACILITY,1889,FpFi2IPZMI3,ed Oredo Primary Health Centre
1865,FACILITY,1890,XBo3r6Kwt2B,ed St Philomena Catholic Hospital
1866,FACILITY,1892,JGyvnB7MeCH,ed evboenogbon (Camp 34) Primary Health Centre
1867,FACILITY,1893,IRjT35jbDkf,ed Evbokabua Primary Health Centre
1868,FACILITY,1894,Ot7OYIsmb8P,ed Igbanke General Hospital
1869,FACILITY,1895,upz2M3IFLSt,ed Igbanke Primary Health Centre
1870,FACILITY,1896,wNzNTvJistj,ed Oben Cottage Hospital
1871,FACILITY,1897,vLkC0ttaEZM,ed Ossiomio Specialist Hospital
1872,FACILITY,1898,u2B0UHsQzVn,ed Ugo Primary Health Centre
1873,FACILITY,1899,cwlOybof4JG,ed Urhorugbe Primary Health Centre
1874,FACILITY,1900,AnTCExpz87t,ed Ute Oheze Primary Health Care Centre
1875,FACILITY,1901,AGOwaBFFGt2,ed Iguobazua General Hospital
1876,FACILITY,1902,y32r3fjrXKn,ed Okha Primary Health Centre
1877,FACILITY,1903,aUWclEFOpeb,ed Udo Primary Health Centre
1878,FACILITY,1904,tiukVXabwTa,ed Ugbogui Primary Health Centre
1879,FACILITY,1905,i3uYwQb5cRs,ed Usen General Hospital
1880,FACILITY,1906,KEY2lEWZnyJ,ed Afuze General Hospital
1881,FACILITY,1907,NSrTdyVaceN,ed Afuze Referral Medical Centre
1882,FACILITY,1908,tDJ0Fut0euo,ed Oluma Primary Health Centre
1883,FACILITY,1909,RpfQA0oSn49,ed Uokha Primary Health Centre
1884,FACILITY,1910,Y15cwN2ZTDu,ed Warrake-Iyakhara Primary Health Centre
1885,FACILITY,1911,SR7gjiQziLX,ed Uzebba General Hospital
1886,FACILITY,1912,njmTyrAdbsx,ed Uzebba Primary Health Centre
1887,FACILITY,1913,SXiHRW2sSTV,ed Ehor Primary Health Centre
1888,FACILITY,1914,g7QZ8NE5AKZ,ed Ikueniro Primary Health Centre
1889,FACILITY,1915,LJLOy5eo5Q8,ed HU PACE Edo State Community Pharmacist
1890,FACILITY,1916,qKN9eUal37t,jg Bamaina Primary Health Centre
1891,FACILITY,1917,PqSSjkKcHeE,jg Birnin Kudu General Hospital
1892,FACILITY,1918,HNlCL43SPew,jg Birnin-Kudu Federal Medical Centre
1893,FACILITY,1919,AjEHGblqRS0,jg Kawo Basic Health Centre
1894,FACILITY,1920,viLKUHqGYyA,jg Sudunmina Primary Health Centre
1895,FACILITY,1921,BCMZiGM5TWO,jg Unguwar Ya Primary Health Centre
1896,FACILITY,1922,CMNHYtEWcDq,jg Yalwan Damai Primary Health Centre
1897,FACILITY,1923,HvNimzD3HYq,jg Sagu Primary Health Centre
1898,FACILITY,1924,FTX3TzCmCBi,jg Dutse General Hospital
1899,FACILITY,1925,YWbowoL8IWo,jg Rasheed Shekoni Specialist Hospital
1900,FACILITY,1926,H1Qwp9hf1ld,jg Society for Women Development And Empowerment
1901,FACILITY,1927,JJYr9krXDLG,jg Village Community Development Initiative
1902,FACILITY,1930,kPBRK8Glndw,jg Agumau Primary Health Centre 
1903,FACILITY,1931,lPu1qEhVcMG,jg Gabari Primary Health Centre 
1904,FACILITY,1933,toCiqZMIbN2,jg Hadejia General Hospital
1905,FACILITY,1934,hwAUtAK6HbY,jg Kofar Arewa Primary Health Centre
1906,FACILITY,1935,mGdAopPxG2Z,jg Aujara Primary Health Centre
1907,FACILITY,1936,jsvzo5Pmbjb,jg Harbo Basic Health Centre
1908,FACILITY,1937,EVHTNL9UBLM,jg Jahun General Hospital
1909,FACILITY,1938,YPmP9bi1TFv,jg Kanwa Primary Health Centre
1910,FACILITY,1939,utr0IWv6m6W,jg Bulangu Cottage Hospital
1911,FACILITY,1940,UZxGQ9cCIY4,jg Kwatalo Primary Health Centre 
1912,FACILITY,1941,WyHTBQOXmV4,jg Sarawa Primary Health Centre
1913,FACILITY,1942,IrnEAmMpjk4,jg Kazaure General Hospital
1914,FACILITY,1943,nCkQLFvMIFA,jg Katanga Primary Health Centre
1915,FACILITY,1944,GpMy0oedMfW,jg Kiyawa Primary Health Centre
1916,FACILITY,1945,mqtTaSzgbli,jg ChaiChai Primary Health Centre 
1917,FACILITY,1946,h1BuFLzZshB,jg Ringim General Hospital
1918,FACILITY,1947,mIncpWoLCHq,jg Sankara Primary Health Centre 
1919,FACILITY,1948,kDrKZFVRGPo,jg Roni Primary Health Centre 
1920,FACILITY,1949,eI8aAnPG7cc,jg Taura Primary Health Centre
1921,FACILITY,1950,IflHfqZb29I,jg Karkarna Primary Health Centre
1922,FACILITY,1952,nJITYFzdHtR,kn Chula Health Post
1923,FACILITY,1953,dIawAGtwNbs,kn Dun-Dun Health Post
1924,FACILITY,1954,UCZO7LbYg1A,kn Guduba Dispensary
1925,FACILITY,1955,soh1coAYvFn,kn Kara Dagaji Health Post
1926,FACILITY,1956,DkDCmEGhc75,kn Kara Makama Primary Health Centre
1927,FACILITY,1957,czAV5tgqrCA,kn Makarya Health Post
1928,FACILITY,1958,xbLmt73Uk07,kn Toranke Primary Health Centre
1929,FACILITY,1959,g7gwlnuGWym,kn Unguwar Bai Health Post 
1930,FACILITY,1960,PvnpPGzfyLx,kn Daganda Primary Health Centre
1931,FACILITY,1961,JRRzEjGJMnW,kn Gadanya Primary Health Centre
1932,FACILITY,1962,jYr97G1cNWA,kn Gogori Primary Health Centre
1933,FACILITY,1963,T8RDSN3MP4W,kn Kiyawa Primary Health Centre
1934,FACILITY,1964,QYePbmDN2rC,kn Rimin Dako Health Clinic
1935,FACILITY,1965,Hbd97gNEMvi,kn Romo Health Clinic
1936,FACILITY,1967,MMPIaU6at1e,kn Ungwar Kwari Health Clinic
1937,FACILITY,1968,VVtiDTGxC1C,kn Wuro-Bagga Primary Health Centre
1938,FACILITY,1969,KOeZP9TH24j,kn Bono Health Post
1939,FACILITY,1970,Ih2pTk8PcCK,kn Bunkure Primary Health Centre
1940,FACILITY,1971,FvBPIax77Z3,kn Gafan Health Centre
1941,FACILITY,1972,uLWIRqZCsvv,kn Gurjiya Model Primary Health Centre
1942,FACILITY,1973,NVgW43xtG7p,kn Gwamma Health Centre
1943,FACILITY,1974,r4UTRCYGlrt,kn Gwaneri Health Centre
1944,FACILITY,1975,z0LUvtnjk01,kn Jaroji Health Post
1945,FACILITY,1976,wdk2utH35BP,kn Kumurya Primary Health Centre
1946,FACILITY,1977,QqIS4U9nJyb,kn Shiye Health Centre
1947,FACILITY,1978,yOHpB83DNLi,kn Tsanbaki Health Centre
1948,FACILITY,1979,TiLcE2gwajE,kn Ajumawa Health Post
1949,FACILITY,1980,KzxeM1oTmgF,kn Danbatta General Hospital
1950,FACILITY,1981,lO3DrfT0GIE,kn Fagwalawa Cottage Hospital
1951,FACILITY,1982,MymAayyhqvj,kn Gwanda Primary Health Centre
1952,FACILITY,1983,afNXzpiKmJX,kn Gwaron Maje Health Centre
1953,FACILITY,1984,rfc87l2Oe9K,Kn Mahuta Dalal Clinic 
1954,FACILITY,1985,p1bazBDe7R2,kn Massalanchi Health Centre
1955,FACILITY,1986,kN4aAqzgG3A,kn San-San Primary Health Centre
1956,FACILITY,1987,VpIY0HJYvLK,kn Shiddar Health Post
1957,FACILITY,1988,JPV53o5KzP7,kn Dawakiji Basic Health Clinic
1958,FACILITY,1989,huQHCDIJa6w,kn Dawakin Kudu General Hospital
1959,FACILITY,1990,H3jojjLuxN7,kn Dosan Health Centre
1960,FACILITY,1991,SB3I8XGFxqN,kn Fanchin Dispensary
1961,FACILITY,1992,jdBbrTUvgyB,kn Gada Primary Health Centre
1962,FACILITY,1993,H27LJQ1oLOa,kn Gano Primary Health Centre
1963,FACILITY,1994,UCYunhadHGj,kn Gurjiya Health Post
1964,FACILITY,1995,HuH1YJb374P,kn Jido Dispensary
1965,FACILITY,1996,oZFxR14Zp3s,kn Matage Dispensary
1966,FACILITY,1997,rPR7XyECasI,kn Tamburawa Health Post
1967,FACILITY,1998,UKfe8cFPsJj,kn Tsakuwa Basic Health Post
1968,FACILITY,1999,URXSb2onvqc,kn Yankatsari Primary Health Centre
1969,FACILITY,2000,TIIqQ3KnVL0,kn Zogarawa Primary Health Centre
1970,FACILITY,2001,MZZyiNfKbdp,kn Chedi Babbar Ruga Primary Health Centre
1971,FACILITY,2002,XsVyeCza3vb,kn Danguguwa Primary Health Centre
1972,FACILITY,2003,Gh9ui5uHLwy,kn Dawakin Tofa General Hospital
1973,FACILITY,2004,xGnfNHpTV76,kn Dawanau Primary Health Centre
1974,FACILITY,2005,YHx7Izo42e9,kn Fango Health Post
1975,FACILITY,2007,il6SRgC6PxD,kn Kadawa Dispensary (DTF)
1976,FACILITY,2008,kohBLIHaMU4,kn Kunawa Health Post
1977,FACILITY,2009,UQJl1lvMR4c,kn Kwa Primary Health Centre
1978,FACILITY,2010,zznxqF6cqSo,kn Madachi Dispensary
1979,FACILITY,2011,sVmfhkykTWs,kn Marke Dispensary
1980,FACILITY,2012,hRlAbe2qLZz,kn Tattarawa Primary Health Centre
1981,FACILITY,2013,sn17foK5L8I,kn Tunfafi Health Facility
1982,FACILITY,2014,c9FVQNiYE48,kn Yakasai Health Facility
1983,FACILITY,2015,PRmPrWzlYzY,kn Yarrutu Health Post
1984,FACILITY,2016,HkmxfviuShP,kn Zango Dawanau Health Clinic
1985,FACILITY,2017,CfyIzyVe8FS,kn Asada Health Post
1986,FACILITY,2018,k139j293dFt,kn Burji Comprehensive Health Centre
1987,FACILITY,2019,EtVOy6dhSYf,kn Dadin-Kowa Primary Health Centre
1988,FACILITY,2020,crneC95ug6D,kn Dariyar Shere Health Post 
1989,FACILITY,2021,aXofbEydtUt,kn Doguwa General Hospital
1990,FACILITY,2022,K8kYPGTEes3,kn Falgore Primary Health Centre
1991,FACILITY,2023,fCt86it0NU9,kn Maraku Primary Health Centre 
1992,FACILITY,2024,D1K7c5x3VZj,kn Riruwai Basic Health Centre 
1993,FACILITY,2025,TVhBQWzG5vT,kn Rufai Health Post
1994,FACILITY,2026,q4PhTJkq8MO,kn Unguwar Natsohuwa Health Post
1995,FACILITY,2027,v5QOWJsfJSp,kn Zainabi Dispensary
1996,FACILITY,2028,UH3imvwKILX,kn Alpha Clinic & Maternity
1997,FACILITY,2029,H0XuQyrgUBR,kn Amina Specialist Hospital
1998,FACILITY,2030,qwMEf4Pw4aQ,kn Barewa Clinic
1999,FACILITY,2031,VhvtKLVqUtj,kn Continental Clinic (Sabon Gari East)
2000,FACILITY,2032,XJWdbzeQQuR,kn Cordial Hospital & Maternity
2001,FACILITY,2033,NAhr8ZOuHQU,kn Dan Rimi Health Centre
2002,FACILITY,2034,wPuWBCJe8mi,kn Galadima Health Clinic
2003,FACILITY,2035,ZIYg141MUSl,kn Hajaratu Tudun Bojuwa Health Centre
2004,FACILITY,2036,dRQyjQfL7BB,kn International Clinic
2005,FACILITY,2037,J0hbfsF7nMo,kn Jaba Primary Health Centre
2006,FACILITY,2038,EP4fpmJFBIC,kn Kano Infectious Diseases Hospital
2007,FACILITY,2039,cloY47PUi5t,kn Khadijat Memorial Hospital (FGE)
2008,FACILITY,2040,r1C8f4cUqZL,kn Kunya Hospital
2009,FACILITY,2041,Pvwaj1tVzV7,kn Kwachiri Primary Health Centre
2010,FACILITY,2042,O5SJzSD9U76,kn Lafiya Surgery
2011,FACILITY,2043,GgjMapB4ebt,kn Middle Road Maternity and Child Health
2012,FACILITY,2044,Hz9VHp0nDP9,kn Modular Clinic
2013,FACILITY,2045,Lrpd0RZTpQ7,kn Nakowa Clinic
2014,FACILITY,2046,nkcEbxBQURU,kn Rijiyar Lemo Maternal Child Health
2015,FACILITY,2047,Ex7ubvLtAT9,kn Rijiyar Lemo Primary Health Centre
2016,FACILITY,2048,f3qdOG1HOGH,kn Sabo Garba Maternal and Child Health Centre
2017,FACILITY,2049,HqHm0gddIY7,kn Sheikh Mohammed Jidda General Hospital
2018,FACILITY,2050,g2B5jwHK9f3,kn Sumar Specialist Clinic 
2019,FACILITY,2051,r5uDaxzg1sk,kn Universal Clinic and Maternity
2020,FACILITY,2052,DVgTF8XZB5Y,kn Yanmata Gabbas Health Post
2021,FACILITY,2053,VozldTVVaJT,kn Zoputa (Assumpta) Clinic
2022,FACILITY,2054,jz98tBI7zOm,kn AHIP Primary Health Centre
2023,FACILITY,2055,RglChovYfMX,kn Buda Primary Health Centre
2024,FACILITY,2056,t3ULtsQNUVL,kn Dal Primary Health Centre
2025,FACILITY,2057,N25R4j9io55,kn Garin Ali Primary Health Centre
2026,FACILITY,2058,Jgrj6N3fZcz,kn Garko Model Primary Health Centre
2027,FACILITY,2059,ioP4exCd4WP,kn Garko Primary Health Centre
2028,FACILITY,2060,SuheuxEaIlS,kn Gurji Primary Health Centre
2029,FACILITY,2061,d9rLSAtwG4Y,kn Kafin-Chiri Primary Health Centre
2030,FACILITY,2062,fpY9wFbEGQv,kn Kafin-Malamai Primary Health Centre
2031,FACILITY,2063,hEWxFezvMXS,kn Kwas Health Post
2032,FACILITY,2064,ID7YYVPFreM,kn Lamire Health Post
2033,FACILITY,2065,Ort9hpRrWd1,kn Maida Primary Health Centre
2034,FACILITY,2066,UG7hDwIEAJ6,kn Sanni Health Post
2035,FACILITY,2067,qky3A5KQTyR,kn Sarina Primary Health Centre
2036,FACILITY,2068,BriI2gdIs7c,kn Tsakuwa Dal Health Post
2037,FACILITY,2069,TkIS8dtWwaD,kn Zakarawa Dispensary
2038,FACILITY,2070,QTwuXhhEWqA,kn Ciromawa Health Post
2039,FACILITY,2071,Sy6jG4U5BKt,kn Dakasoye Health Post
2040,FACILITY,2072,sCBco77ecjA,kn Garun Babba Basic Health Centre
2041,FACILITY,2073,gjW27W0eYMu,kn Garun Malam Basic Health Clinic
2042,FACILITY,2074,FM0zZqXxfWp,kn Kadawa Gate Basic Health Centre
2043,FACILITY,2075,cUkrzlM72qN,kn Kadawa Primary Health Centre
2044,FACILITY,2076,Dk8AcE4qtAH,kn Makoro Health Post
2045,FACILITY,2077,WNfGlmCCXpj,kn Mudawa Health Post
2046,FACILITY,2078,vPmRQfYfg1F,kn Yadakwari Basic Health Centre
2047,FACILITY,2079,IRhN6sT7qOi,kn Getso Maternal and Child Health Clinic
2048,FACILITY,2080,atka6KMXFpw,kn Gwarzo General Hospital
2049,FACILITY,2082,u9h6nT73kyr,kn Kutama Primary Health Centre
2050,FACILITY,2083,Ebj9XVFmMo8,kn Lakwaya Basic Health Centre
2051,FACILITY,2084,HG6KfaKNmQp,kn Madadi Basic Health Centre
2052,FACILITY,2085,qBgFy769K2j,kn Yarkasuwa Dispensary
2053,FACILITY,2086,qxlgpJeBF1z,kn Balan Health Post (KAB)
2054,FACILITY,2087,TsDPifSR3ME,kn Dugabau Health Post
2055,FACILITY,2088,eGU1nSFsjAB,kn Durun Maternal and Child Health Centre
2056,FACILITY,2089,oYRA0mBeO9o,kn Gamo Primary Health Centre
2057,FACILITY,2090,v8RWKQyF9PT,kn Garo Primary Health Centre
2058,FACILITY,2091,zlgJSQUAPJu,kn Godiya Health Post
2059,FACILITY,2092,mtxNmaXQJ0j,kn Gude Primary Health Centre
2060,FACILITY,2093,sH5I5M5dLZO,kn Hawan Bago Health Post
2061,FACILITY,2094,sh42D9s5mQT,kn Kabo General Hospital
2062,FACILITY,2095,GQxQyO9Kl0F,kn Kanwa Health Post (KBK)
2063,FACILITY,2096,Xx4XqrC8muJ,kn Masanawa Health Post
2064,FACILITY,2097,rAezIvVZS4t,kn Al-Iman Clinic
2065,FACILITY,2098,hPZ3R5uzDnB,kn Community Health Research Initiative
2066,FACILITY,2100,DGeUSsqCeSj,kn Fuskar Gabas Health Post
2067,FACILITY,2101,ObWf8T2OfMI,kn Gandu Model Primary Health Centre
2068,FACILITY,2102,LUOWu53yF61,kn Hasiya Bayero Paediatric Hospital
2069,FACILITY,2103,PkwzCclr1Jk,kn Heal Tune Clinic
2070,FACILITY,2104,ChrN9skqgmw,kn Mayanka Primary Health Centre
2071,FACILITY,2105,uxM6qxEKm9r,kn Murtala Mohammed Specialist Hospital
2072,FACILITY,2106,LN7K4WMqOXZ,kn Nuhu Bamalli Maternity Hospital
2073,FACILITY,2107,ny2GVtswnqe,kn Sabo Bakin Zuwo Maternity Hospital
2074,FACILITY,2108,z6BD8AFFhCo,kn Saymays Specialist Hospital
2075,FACILITY,2109,Wbf47enk1gi,kn Sharada Primary Health Centre
2076,FACILITY,2110,U16jW2PPAr1,kn Support for Women and Teenage Children (SWATCH)
2077,FACILITY,2111,SUev2mdMDwj,kn Tukuntawa Primary Health Centre
2078,FACILITY,2112,flb2DYLpOtL,kn Unguwar Gini Primary Health Centre
2079,FACILITY,2113,OuxzdKdYTPc,kn Vintage Clinic
2080,FACILITY,2114,ZkkTI6Iz8Bd,kn Yakasai Zumunta Health Post
2081,FACILITY,2115,TB2xka8KdJr,kn Yan Awaki Primary Health Centre
2082,FACILITY,2116,iJDU1xWUWDa,kn Gidan Nissau Primary Health Centre
2083,FACILITY,2117,Hk4wCIhNcaZ,kn Gwadama Health Post
2084,FACILITY,2118,GM9FTtdXukS,kn Gwarmai Primary Health Centre (KNC)
2085,FACILITY,2119,K06nFj1GtYP,kn Karofawa Health Post
2086,FACILITY,2120,aUADhmfV6d8,kn Kasuwar Model Primary Health Centre 
2087,FACILITY,2121,ucZtUjNncyl,kn Kunchi Primary Health Centre
2088,FACILITY,2122,ODAQ0K4tgcv,kn Matan Fada Dispensary
2089,FACILITY,2123,sstwiIyBdpl,kn Shuwaki Model Primary Health Centre
2090,FACILITY,2124,ZjwEICUk2MR,kn Unguwar Gyartai Primary Health Centre
2091,FACILITY,2125,DYxrYizVQcx,kn Yandadi Model Primary Health Centre
2092,FACILITY,2126,akEOdv2h8rS,kn Azore Health Centre
2093,FACILITY,2127,dWOk3yWZG5i,kn Bugan Health Centre
2094,FACILITY,2128,SXtgfW63Hme,kn Danhassan Health Centre
2095,FACILITY,2129,REsJ7nXsRSM,kn Danhassan Primary Health Centre
2096,FACILITY,2130,NM8Vxva9A44,kn Dukawa Health Centre
2097,FACILITY,2131,XxRoI6IcAtC,kn Gadan Ali Health Centre
2098,FACILITY,2132,wUvfyOa1fzD,kn Gainawa A Health Centre
2099,FACILITY,2133,UBTZDO1c1ow,kn Gainawa B Health Centre
2100,FACILITY,2134,ozmrLStY3bt,kn Gajingiri Health Centre
2101,FACILITY,2135,moieH7OblAF,kn Gundutse Health Centre
2102,FACILITY,2137,IJSy5bSjwy5,kn Imawa Health Post
2103,FACILITY,2138,kQN3CKTD7mI,kn Kadani Health Centre
2104,FACILITY,2139,BY8oIATcdEG,kn Kirya Health Centre
2105,FACILITY,2140,ZJKZo0ECDRv,kn Kura General Hospital
2106,FACILITY,2141,ZPdfciXhQrf,kn Kura surgery & Maternity Clinic
2107,FACILITY,2142,kHrAzdGyO5d,kn Rimin kwarya Health Centre
2108,FACILITY,2144,XisKcsFrBvb,kn Sani Marshal Maternity Centre 
2109,FACILITY,2145,guUwU2J6Qz2,kn Yarkanya Health Centre
2110,FACILITY,2146,WyxgQAtnGVJ,kn Bare Bari Health Centre
2111,FACILITY,2147,lSKOdeCaDOh,kn Dr Wada Wazari Basic Health Centre
2112,FACILITY,2148,m87qB1dzKmL,kn Dunawa Health Post
2113,FACILITY,2149,zH867HMNcwI,kn Jibga Health Post (MKD)
2114,FACILITY,2150,LrMnE76Aevl,kn Kantudu Health Post
2115,FACILITY,2151,c55aHIyXR94,kn Koguna Health Centre
2116,FACILITY,2152,adJUqY8Tu0x,kn Kurna Health Post
2117,FACILITY,2153,IZYPHHKc9dG,kn Mai Tsidau Health Centre
2118,FACILITY,2154,MWX5DN01Vhh,kn Makoda Primary Health Centre
2119,FACILITY,2155,vMk5nYa2SFf,kn Sabon Ruwa Health Centre
2120,FACILITY,2156,rxnv1mbMixv,kn Shantake Health Post
2121,FACILITY,2157,Ns4DPkhU5sT,kn Wailare Health Centre
